country,subnational1,threshold,area_ha,extent_2000_ha,extent_2010_ha,gain_2000-2020_ha,tc_loss_ha_2001,tc_loss_ha_2002,tc_loss_ha_2003,tc_loss_ha_2004,tc_loss_ha_2005,tc_loss_ha_2006,tc_loss_ha_2007,tc_loss_ha_2008,tc_loss_ha_2009,tc_loss_ha_2010,tc_loss_ha_2011,tc_loss_ha_2012,tc_loss_ha_2013,tc_loss_ha_2014,tc_loss_ha_2015,tc_loss_ha_2016,tc_loss_ha_2017,tc_loss_ha_2018,tc_loss_ha_2019,tc_loss_ha_2020,tc_loss_ha_2021,tc_loss_ha_2022,tc_loss_ha_2023,extent_change_2000_2010,total_tree_loss_ha_2001_2023,gain_loss_ratio,GDI,GDI_Category
0.0,6.0,30.0,544120.0,70867.0,40372.0,2559.0,5.0,1.0,1.0,7.0,4.0,19.0,9.0,12.0,7.0,17.0,12.0,23.0,6.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,-30495.0,138.0,18.41007194244604,-0.03416210419371225,Acceptable
0.0,6.0,50.0,544120.0,6037.0,3362.0,2559.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2675.0,7.0,319.875,-0.42265650877774097,Acceptable
0.0,6.0,75.0,544120.0,15.0,18.0,2559.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1279.5,-159.875,Excellent (Net Gain)
0.0,6.0,0.0,399359.0,399359.0,399359.0,2838.0,10.0,1.0,4.0,14.0,7.0,24.0,11.0,20.0,17.0,23.0,25.0,60.0,31.0,23.0,1.0,20.0,27.0,5.0,3.0,7.0,15.0,1.0,91.0,0.0,440.0,6.4353741496598635,-0.006004607371794872,Acceptable
0.0,6.0,10.0,399359.0,79640.0,61297.0,2838.0,9.0,1.0,3.0,11.0,5.0,18.0,9.0,18.0,15.0,19.0,22.0,47.0,15.0,5.0,1.0,17.0,17.0,2.0,2.0,6.0,12.0,1.0,51.0,-18343.0,306.0,9.2442996742671,-0.031792669604851775,Acceptable
0.0,6.0,15.0,399359.0,67139.0,45941.0,2838.0,8.0,1.0,3.0,10.0,5.0,15.0,9.0,17.0,14.0,17.0,21.0,44.0,12.0,3.0,1.0,16.0,13.0,1.0,2.0,6.0,12.0,1.0,39.0,-21198.0,270.0,10.472324723247233,-0.038248436103663984,Acceptable
0.0,6.0,20.0,399359.0,62903.0,44677.0,2838.0,8.0,1.0,3.0,10.0,5.0,13.0,9.0,17.0,14.0,16.0,20.0,43.0,10.0,2.0,1.0,16.0,13.0,1.0,2.0,6.0,11.0,1.0,37.0,-18226.0,259.0,10.915384615384616,-0.040998982576624696,Acceptable
0.0,6.0,25.0,399359.0,58530.0,42463.0,2838.0,8.0,1.0,3.0,9.0,4.0,12.0,8.0,16.0,13.0,14.0,20.0,41.0,10.0,2.0,1.0,16.0,10.0,1.0,2.0,5.0,11.0,1.0,32.0,-16067.0,240.0,11.775933609958507,-0.044386735234320275,Acceptable
0.0,6.0,30.0,399359.0,51150.0,32745.0,2838.0,8.0,1.0,3.0,8.0,4.0,11.0,8.0,16.0,13.0,14.0,19.0,40.0,9.0,1.0,1.0,15.0,8.0,1.0,2.0,5.0,10.0,0.0,28.0,-18405.0,225.0,12.557522123893806,-0.05108404527770718,Acceptable
0.0,6.0,50.0,399359.0,13846.0,2927.0,2838.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,4.0,2.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-10919.0,41.0,67.57142857142857,-0.2019932115259623,Acceptable
0.0,6.0,75.0,399359.0,178.0,80.0,2838.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98.0,3.0,709.5,-15.837988826815643,Excellent (Net Gain)
0.0,6.0,0.0,715735.0,715735.0,715735.0,3763.0,559.0,277.0,241.0,718.0,478.0,596.0,360.0,361.0,592.0,144.0,2036.0,952.0,135.0,234.0,121.0,160.0,118.0,207.0,153.0,98.0,69.0,78.0,443.0,0.0,9130.0,0.4121125835067353,0.007498574893536164,Concerning
0.0,6.0,10.0,715735.0,278551.0,261454.0,3763.0,524.0,247.0,206.0,669.0,424.0,537.0,306.0,310.0,511.0,125.0,1829.0,880.0,113.0,206.0,101.0,153.0,111.0,196.0,144.0,94.0,60.0,71.0,332.0,-17097.0,8149.0,0.46171779141104297,0.01574571354720124,Concerning
0.0,6.0,15.0,715735.0,255500.0,233264.0,3763.0,502.0,230.0,193.0,644.0,401.0,511.0,285.0,292.0,476.0,119.0,1723.0,826.0,107.0,198.0,96.0,151.0,109.0,190.0,142.0,93.0,58.0,70.0,311.0,-22236.0,7727.0,0.4869306418219462,0.015514616381149194,Concerning
0.0,6.0,20.0,715735.0,246839.0,230809.0,3763.0,498.0,227.0,189.0,640.0,397.0,506.0,281.0,287.0,469.0,118.0,1700.0,813.0,105.0,193.0,92.0,150.0,108.0,187.0,140.0,92.0,57.0,68.0,301.0,-16030.0,7618.0,0.49389683685523034,0.015617403986387944,Concerning
0.0,6.0,25.0,715735.0,231939.0,224640.0,3763.0,471.0,209.0,174.0,608.0,368.0,474.0,261.0,266.0,433.0,115.0,1599.0,773.0,98.0,183.0,86.0,146.0,107.0,182.0,136.0,90.0,56.0,67.0,284.0,-7299.0,7186.0,0.5235842493390844,0.014758127101836683,Concerning
0.0,6.0,30.0,715735.0,207926.0,200686.0,3763.0,464.0,203.0,171.0,597.0,362.0,466.0,256.0,261.0,423.0,113.0,1567.0,749.0,84.0,162.0,74.0,138.0,104.0,174.0,128.0,87.0,54.0,65.0,255.0,-7240.0,6957.0,0.5408163265306123,0.015361160407258316,Concerning
0.0,6.0,50.0,715735.0,139284.0,71359.0,3763.0,340.0,107.0,76.0,341.0,205.0,271.0,146.0,149.0,240.0,77.0,953.0,479.0,37.0,89.0,40.0,97.0,74.0,114.0,86.0,65.0,44.0,49.0,160.0,-67925.0,4239.0,0.8875,0.0034174534228380658,Concerning
0.0,6.0,75.0,715735.0,10845.0,679.0,3763.0,85.0,12.0,5.0,47.0,29.0,37.0,30.0,22.0,38.0,24.0,133.0,155.0,1.0,1.0,1.0,3.0,6.0,7.0,5.0,8.0,5.0,2.0,10.0,-10166.0,666.0,5.64167916041979,-0.2855430573483312,Acceptable
0.0,7.0,0.0,49152.0,49152.0,49152.0,425.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,106.25,-0.008585437307997478,Acceptable
0.0,7.0,10.0,49152.0,7197.0,1921.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5276.0,0.0,425.0,-0.05904417893859405,Acceptable
0.0,7.0,15.0,49152.0,3567.0,898.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2669.0,0.0,425.0,-0.11911434977578475,Acceptable
0.0,7.0,20.0,49152.0,3116.0,631.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2485.0,0.0,425.0,-0.13634905357715751,Acceptable
0.0,7.0,25.0,49152.0,1392.0,438.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-954.0,0.0,425.0,-0.3050969131371141,Acceptable
0.0,7.0,30.0,49152.0,457.0,259.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-198.0,0.0,425.0,-0.9279475982532751,Acceptable
0.0,7.0,50.0,49152.0,1.0,1.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,-212.5,Excellent (Net Gain)
0.0,7.0,75.0,49152.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,-425.0,Excellent (Net Gain)
0.0,8.0,0.0,5831.0,5831.0,5831.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,-0.01731824417009602,Acceptable
0.0,8.0,10.0,5831.0,777.0,142.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-635.0,0.0,101.0,-0.12982005141388175,Acceptable
0.0,8.0,15.0,5831.0,244.0,39.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-205.0,0.0,101.0,-0.4122448979591837,Acceptable
0.0,8.0,20.0,5831.0,220.0,17.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-203.0,0.0,101.0,-0.45701357466063347,Acceptable
0.0,8.0,25.0,5831.0,24.0,6.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,0.0,101.0,-4.04,Acceptable
0.0,8.0,30.0,5831.0,17.0,3.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,0.0,101.0,-5.611111111111111,Excellent (Net Gain)
0.0,8.0,50.0,5831.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,-101.0,Excellent (Net Gain)
0.0,8.0,75.0,5831.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,-101.0,Excellent (Net Gain)
0.0,8.0,0.0,2523.0,2523.0,2523.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,-0.026545166402535656,Acceptable
0.0,8.0,10.0,2523.0,39.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.0,0.0,67.0,-1.675,Acceptable
0.0,8.0,15.0,2523.0,15.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,67.0,-4.1875,Acceptable
0.0,8.0,20.0,2523.0,6.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,67.0,-9.571428571428571,Excellent (Net Gain)
0.0,8.0,25.0,2523.0,2.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,67.0,-22.333333333333332,Excellent (Net Gain)
0.0,8.0,30.0,2523.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,-67.0,Excellent (Net Gain)
0.0,8.0,50.0,2523.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,-67.0,Excellent (Net Gain)
0.0,8.0,75.0,2523.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,-67.0,Excellent (Net Gain)
0.0,9.0,0.0,170604.0,170604.0,170604.0,2033.0,2.0,3.0,3.0,2.0,19.0,13.0,9.0,20.0,9.0,8.0,25.0,17.0,11.0,10.0,2.0,45.0,60.0,59.0,48.0,55.0,34.0,51.0,177.0,0.0,682.0,2.9765739385065886,-0.007918876937956098,Acceptable
0.0,9.0,10.0,170604.0,73985.0,52587.0,2033.0,0.0,1.0,2.0,1.0,15.0,7.0,4.0,13.0,5.0,7.0,17.0,12.0,6.0,7.0,1.0,23.0,33.0,33.0,33.0,44.0,27.0,28.0,89.0,-21398.0,408.0,4.970660146699267,-0.021963614737923392,Acceptable
0.0,9.0,15.0,170604.0,60820.0,39337.0,2033.0,0.0,1.0,2.0,1.0,13.0,7.0,4.0,11.0,3.0,6.0,13.0,12.0,5.0,6.0,1.0,20.0,30.0,26.0,31.0,42.0,25.0,24.0,73.0,-21483.0,356.0,5.69467787114846,-0.02757271337202611,Acceptable
0.0,9.0,20.0,170604.0,57973.0,37488.0,2033.0,0.0,1.0,2.0,1.0,12.0,6.0,4.0,10.0,3.0,5.0,12.0,11.0,5.0,6.0,1.0,19.0,29.0,25.0,30.0,41.0,25.0,23.0,69.0,-20485.0,340.0,5.961876832844575,-0.029202746058577984,Acceptable
0.0,9.0,25.0,170604.0,51067.0,35273.0,2033.0,0.0,1.0,2.0,0.0,12.0,5.0,3.0,9.0,3.0,4.0,11.0,11.0,4.0,5.0,1.0,16.0,23.0,22.0,28.0,39.0,22.0,21.0,61.0,-15794.0,303.0,6.6875,-0.03387640009399232,Acceptable
0.0,9.0,30.0,170604.0,41915.0,26028.0,2033.0,0.0,1.0,2.0,0.0,12.0,5.0,3.0,9.0,3.0,4.0,11.0,10.0,3.0,5.0,1.0,13.0,17.0,17.0,24.0,35.0,20.0,18.0,46.0,-15887.0,259.0,7.819230769230769,-0.042322740719534305,Acceptable
0.0,9.0,50.0,170604.0,12968.0,2523.0,2033.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,5.0,1.0,1.0,6.0,7.0,1.0,1.0,0.0,2.0,4.0,4.0,6.0,11.0,8.0,4.0,5.0,-10445.0,75.0,26.75,-0.15097540288379982,Acceptable
0.0,9.0,75.0,170604.0,498.0,18.0,2033.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-480.0,6.0,290.42857142857144,-4.062124248496994,Acceptable
0.0,9.0,0.0,198964.0,198964.0,198964.0,1997.0,7.0,5.0,11.0,15.0,35.0,37.0,58.0,74.0,68.0,1.0,123.0,36.0,31.0,43.0,14.0,107.0,65.0,58.0,29.0,42.0,17.0,19.0,74.0,0.0,969.0,2.058762886597938,-0.005166737868469329,Acceptable
0.0,9.0,10.0,198964.0,124741.0,112523.0,1997.0,7.0,5.0,10.0,14.0,30.0,30.0,54.0,67.0,62.0,1.0,113.0,28.0,21.0,27.0,12.0,81.0,51.0,44.0,22.0,30.0,10.0,10.0,41.0,-12218.0,770.0,2.5901426718547342,-0.009836302127591349,Acceptable
0.0,9.0,15.0,198964.0,117196.0,103014.0,1997.0,7.0,4.0,9.0,13.0,30.0,29.0,53.0,64.0,61.0,1.0,107.0,27.0,19.0,24.0,12.0,77.0,49.0,42.0,21.0,28.0,9.0,9.0,37.0,-14182.0,732.0,2.7244201909959074,-0.01079379164995691,Acceptable
0.0,9.0,20.0,198964.0,115020.0,101419.0,1997.0,6.0,4.0,9.0,13.0,29.0,28.0,53.0,63.0,60.0,1.0,105.0,27.0,18.0,23.0,12.0,75.0,48.0,41.0,21.0,27.0,9.0,8.0,36.0,-13601.0,716.0,2.785216178521618,-0.011137096704080125,Acceptable
0.0,9.0,25.0,198964.0,109929.0,99176.0,1997.0,6.0,4.0,9.0,13.0,27.0,25.0,52.0,61.0,59.0,1.0,103.0,26.0,18.0,22.0,11.0,72.0,47.0,38.0,19.0,26.0,8.0,7.0,34.0,-10753.0,688.0,2.898403483309144,-0.011907577549349586,Acceptable
0.0,9.0,30.0,198964.0,104551.0,90798.0,1997.0,6.0,4.0,8.0,13.0,27.0,24.0,52.0,61.0,59.0,1.0,102.0,24.0,15.0,20.0,11.0,68.0,43.0,34.0,18.0,25.0,8.0,6.0,32.0,-13753.0,661.0,3.016616314199396,-0.01277833040018364,Acceptable
0.0,9.0,50.0,198964.0,74182.0,52632.0,1997.0,6.0,2.0,4.0,10.0,20.0,19.0,45.0,50.0,50.0,1.0,89.0,20.0,9.0,14.0,9.0,40.0,24.0,21.0,12.0,12.0,5.0,3.0,18.0,-21550.0,483.0,4.12603305785124,-0.020408988582289744,Acceptable
0.0,9.0,75.0,198964.0,25550.0,17733.0,1997.0,4.0,1.0,2.0,5.0,8.0,7.0,16.0,21.0,20.0,0.0,27.0,9.0,2.0,4.0,4.0,9.0,10.0,10.0,6.0,3.0,2.0,1.0,3.0,-7817.0,174.0,11.411428571428571,-0.07134750107627881,Acceptable
0.0,10.0,0.0,773436.0,773436.0,773436.0,385.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,76.0,5.0,-0.0003995154097877397,Acceptable
0.0,10.0,10.0,773436.0,217.0,35.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-182.0,0.0,385.0,-1.7660550458715596,Acceptable
0.0,10.0,15.0,773436.0,122.0,13.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109.0,0.0,385.0,-3.130081300813008,Acceptable
0.0,10.0,20.0,773436.0,80.0,10.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.0,0.0,385.0,-4.753086419753086,Acceptable
0.0,10.0,25.0,773436.0,70.0,9.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.0,0.0,385.0,-5.422535211267606,Excellent (Net Gain)
0.0,10.0,30.0,773436.0,60.0,8.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,385.0,-6.311475409836065,Excellent (Net Gain)
0.0,10.0,50.0,773436.0,0.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,-385.0,Excellent (Net Gain)
0.0,10.0,75.0,773436.0,0.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,-385.0,Excellent (Net Gain)
0.0,10.0,0.0,735510.0,735510.0,735510.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,38.142857142857146,-0.0010618467976685596,Acceptable
0.0,10.0,10.0,735510.0,699.0,70.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-629.0,0.0,801.0,-1.1442857142857144,Acceptable
0.0,10.0,15.0,735510.0,391.0,8.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-383.0,0.0,801.0,-2.0433673469387754,Acceptable
0.0,10.0,20.0,735510.0,170.0,3.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-167.0,0.0,801.0,-4.684210526315789,Acceptable
0.0,10.0,25.0,735510.0,90.0,2.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.0,0.0,801.0,-8.802197802197803,Excellent (Net Gain)
0.0,10.0,30.0,735510.0,5.0,1.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,801.0,-133.5,Excellent (Net Gain)
0.0,10.0,50.0,735510.0,0.0,0.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.0,-801.0,Excellent (Net Gain)
0.0,10.0,75.0,735510.0,0.0,0.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.0,-801.0,Excellent (Net Gain)
0.0,10.0,0.0,287832.0,287832.0,287832.0,1003.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,86.0,11.528735632183908,-0.0031858751428779884,Acceptable
0.0,10.0,10.0,287832.0,108.0,27.0,1003.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.0,1.0,501.5,-9.192660550458715,Excellent (Net Gain)
0.0,10.0,15.0,287832.0,79.0,16.0,1003.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63.0,1.0,501.5,-12.525,Excellent (Net Gain)
0.0,10.0,20.0,287832.0,57.0,11.0,1003.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.0,1.0,501.5,-17.275862068965516,Excellent (Net Gain)
0.0,10.0,25.0,287832.0,52.0,9.0,1003.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.0,1.0,501.5,-18.90566037735849,Excellent (Net Gain)
0.0,10.0,30.0,287832.0,46.0,7.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.0,0.0,1003.0,-21.340425531914892,Excellent (Net Gain)
0.0,10.0,50.0,287832.0,11.0,2.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,1003.0,-83.58333333333333,Excellent (Net Gain)
0.0,10.0,75.0,287832.0,3.0,0.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,1003.0,-250.75,Excellent (Net Gain)
0.0,10.0,0.0,325245.0,325245.0,325245.0,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,89.0,-0.0027087189388954823,Acceptable
0.0,10.0,10.0,325245.0,510.0,131.0,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-379.0,0.0,890.0,-1.741682974559687,Acceptable
0.0,10.0,15.0,325245.0,209.0,20.0,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189.0,0.0,890.0,-4.238095238095238,Acceptable
0.0,10.0,20.0,325245.0,193.0,9.0,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-184.0,0.0,890.0,-4.587628865979381,Acceptable
0.0,10.0,25.0,325245.0,89.0,3.0,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.0,0.0,890.0,-9.88888888888889,Excellent (Net Gain)
